Time,GPU Util (%),Memory Used (MB),Temp (C)
17:54:21.465,44,479,46
17:54:21.566,60,479,46
17:54:21.666,60,479,47
17:54:21.766,94,479,46
17:54:21.867,94,479,47
17:54:21.967,100,479,47
17:54:22.067,100,479,47
17:54:22.168,100,479,47
17:54:22.268,100,479,47
17:54:22.369,100,479,47
17:54:22.469,100,479,47
17:54:22.569,100,479,47
17:54:22.670,100,479,47
17:54:22.770,100,479,47
17:54:22.870,100,479,47
17:54:22.971,100,479,47
17:54:23.071,100,479,47
17:54:23.171,100,479,47
17:54:23.272,100,479,47
17:54:23.372,100,479,47
17:54:23.473,81,483,46
17:54:23.573,38,483,46
17:54:23.674,38,483,45
17:54:23.774,22,483,46
17:54:23.875,22,483,46
17:54:23.975,48,483,45
17:54:24.075,46,483,46
17:54:24.176,46,483,46
17:54:24.276,77,483,47
17:54:24.377,77,483,47
17:54:24.477,100,483,47
17:54:24.577,100,483,47
17:54:24.678,100,483,47
17:54:24.778,100,483,47
17:54:24.879,100,483,47
17:54:24.979,100,483,47
17:54:25.079,100,483,47
17:54:25.180,100,483,47
17:54:25.280,100,483,47
17:54:25.381,100,483,47
17:54:25.481,100,483,47
17:54:25.581,100,483,47
17:54:25.682,100,483,47
17:54:25.782,100,483,47
17:54:25.883,100,483,47
17:54:25.983,100,483,47
17:54:26.083,57,487,46
17:54:26.184,57,487,46
17:54:26.284,43,487,46
17:54:26.385,43,487,46
17:54:26.485,30,487,46
17:54:26.586,38,487,46
17:54:26.686,38,487,46
17:54:26.786,59,487,46
17:54:26.887,59,487,47
17:54:26.987,85,487,47
17:54:27.088,100,487,47
17:54:27.188,100,487,47
17:54:27.288,100,487,47
17:54:27.389,100,487,47
17:54:27.489,100,487,47
17:54:27.589,100,487,47
17:54:27.690,100,487,47
17:54:27.790,100,487,48
17:54:27.890,100,487,47
17:54:27.990,100,487,47
17:54:28.091,100,487,47
17:54:28.191,100,487,47
17:54:28.291,100,487,47
17:54:28.392,100,487,47
17:54:28.492,100,487,47
17:54:28.592,100,487,47
17:54:28.693,100,485,46
17:54:28.793,23,485,46
17:54:28.894,23,485,46
17:54:28.994,0,485,46
17:54:29.095,0,485,46
17:54:29.195,0,485,46
17:54:29.295,0,487,46
17:54:29.396,0,491,46
17:54:29.497,4,489,45
17:54:29.597,2,489,46
17:54:29.697,2,489,46
17:54:29.798,0,489,45
