Time,GPU Util (%),Memory Used (MB),Temp (C)
19:40:04.886,100,474,54
19:40:05.153,100,474,54
19:40:05.419,100,474,53
19:40:05.685,100,474,53
19:40:05.952,100,474,54
19:40:06.218,21,472,52
19:40:06.485,0,472,52
19:40:06.751,0,472,52
19:40:07.018,0,472,52
19:40:07.284,0,472,52
19:40:07.551,0,472,51
19:40:07.817,0,472,52
19:40:08.083,0,471,52
19:40:08.350,1,471,52
19:40:08.617,0,471,51
19:40:08.883,0,471,50
19:40:09.149,0,471,50
19:40:09.416,0,471,50
19:40:09.683,0,471,50
19:40:09.949,0,471,50
19:40:10.215,0,471,50
19:40:10.482,0,471,50
19:40:10.749,0,471,50
19:40:11.015,7,475,50
19:40:11.282,2,474,50
19:40:11.548,1,474,49
19:40:11.815,0,474,49
