Time,GPU Util (%),Memory Used (MB),Temp (C)
18:59:07.775,89,829,45
18:59:08.056,100,829,45
18:59:08.339,93,829,45
18:59:08.619,95,829,45
18:59:08.902,89,829,45
18:59:09.183,84,829,45
18:59:09.466,77,829,45
18:59:09.747,65,835,45
18:59:10.029,84,831,45
18:59:10.311,93,831,45
18:59:10.594,88,831,45
18:59:10.874,100,831,45
18:59:11.157,90,831,45
18:59:11.438,100,831,45
18:59:11.721,100,828,45
18:59:12.002,100,828,45
18:59:12.285,100,828,45
18:59:12.565,99,828,45
18:59:12.846,97,826,45
18:59:13.126,93,818,45
18:59:13.409,98,818,45
18:59:13.690,99,818,45
18:59:13.973,88,818,45
18:59:14.254,99,818,45
18:59:14.536,100,818,45
18:59:14.817,97,818,45
18:59:15.100,97,818,45
18:59:15.380,93,818,45
18:59:15.663,100,818,46
18:59:15.944,98,818,46
18:59:16.226,93,818,45
18:59:16.507,97,818,45
18:59:16.790,83,818,45
18:59:17.070,95,818,45
18:59:17.354,83,818,45
18:59:17.635,84,824,45
18:59:17.919,89,825,45
18:59:18.199,97,825,45
18:59:18.482,92,833,45
18:59:18.763,99,833,45
18:59:19.046,93,833,45
18:59:19.326,100,833,45
18:59:19.609,100,833,46
18:59:19.889,100,833,46
18:59:20.173,99,833,45
18:59:20.453,99,833,45
18:59:20.736,100,831,46
18:59:21.016,99,826,46
18:59:21.299,99,826,46
18:59:21.581,100,826,46
18:59:21.861,81,826,45
18:59:22.143,99,826,45
18:59:22.425,99,826,46
18:59:22.706,100,826,46
18:59:22.989,99,826,46
18:59:23.270,99,826,46
18:59:23.553,100,824,46
18:59:23.834,90,824,46
18:59:24.117,100,824,46
18:59:24.397,95,824,46
18:59:24.680,100,824,46
18:59:24.961,94,824,46
18:59:25.243,81,824,45
18:59:25.524,83,824,45
18:59:25.807,10,825,45
18:59:26.088,0,825,45
18:59:26.370,0,825,45
18:59:26.650,0,825,45
18:59:26.931,0,824,45
18:59:27.212,0,824,45
18:59:27.495,0,824,45
18:59:27.776,0,824,45
18:59:28.059,0,824,45
18:59:28.339,0,824,45
18:59:28.623,0,824,44
18:59:28.903,0,824,44
18:59:29.185,0,824,43
18:59:29.466,0,824,43
18:59:29.749,0,824,43
18:59:30.029,0,824,43
18:59:30.312,0,824,43
18:59:30.592,0,824,43
18:59:30.875,0,824,43
18:59:31.156,0,824,43
18:59:31.439,0,824,43
18:59:31.720,0,824,43
18:59:32.000,0,824,43
18:59:32.281,1,824,43
18:59:32.565,0,824,43
18:59:32.846,0,824,43
18:59:33.129,0,824,42
18:59:33.411,0,824,42
18:59:33.694,0,824,42
18:59:33.975,1,824,42
18:59:34.258,0,824,42
18:59:34.539,0,824,42
18:59:34.822,0,824,42
