Time,GPU Util (%),Memory Used (MB),Temp (C)
17:14:51.676,100,392,49
17:14:51.776,100,392,49
17:14:51.876,100,392,49
17:14:51.977,100,392,50
17:14:52.077,100,392,49
17:14:52.177,100,392,49
17:14:52.278,100,392,49
17:14:52.378,100,392,49
17:14:52.478,100,392,49
17:14:52.579,100,392,49
17:14:52.679,100,392,49
17:14:52.779,100,392,50
17:14:52.879,100,392,49
17:14:52.980,100,392,49
17:14:53.080,100,392,49
17:14:53.180,100,392,49
17:14:53.281,100,392,50
17:14:53.381,100,392,49
17:14:53.481,100,392,49
17:14:53.581,100,392,48
17:14:53.682,81,391,47
17:14:53.783,81,391,47
17:14:53.884,1,391,46
17:14:53.984,0,391,46
17:14:54.084,0,391,46
17:14:54.185,0,391,46
17:14:54.285,0,391,46
17:14:54.386,0,391,46
17:14:54.486,0,391,46
17:14:54.587,0,392,46
17:14:54.687,0,390,46
17:14:54.788,0,390,46
17:14:54.888,0,390,46
17:14:54.989,0,390,46
17:14:55.089,0,390,46
17:14:55.190,0,390,46
17:14:55.290,0,390,46
17:14:55.391,0,390,46
17:14:55.491,0,390,46
17:14:55.592,0,390,46
17:14:55.692,0,389,46
17:14:55.792,0,389,46
17:14:55.893,0,389,46
17:14:55.993,0,389,46
17:14:56.094,0,389,46
17:14:56.194,0,389,46
17:14:56.295,0,389,46
17:14:56.395,0,388,46
17:14:56.496,0,388,46
17:14:56.596,0,388,45
17:14:56.697,0,388,46
17:14:56.797,0,388,46
17:14:56.898,0,388,46
17:14:56.998,1,389,46
17:14:57.099,1,389,46
17:14:57.199,3,389,46
17:14:57.300,3,389,46
17:14:57.400,3,389,46
17:14:57.501,1,389,46
17:14:57.601,1,389,46
17:14:57.702,0,389,46
17:14:57.802,0,389,46
17:14:57.903,0,389,46
