Time,GPU Util (%),Memory Used (MB),Temp (C)
19:38:02.328,1,483,41
19:38:02.428,1,483,41
19:38:02.528,0,483,41
19:38:02.629,0,483,41
19:38:02.729,0,483,41
19:38:02.830,0,483,41
19:38:02.930,0,482,41
19:38:03.031,0,482,41
19:38:03.131,0,482,41
19:38:03.232,0,482,41
19:38:03.332,0,482,41
19:38:03.432,0,482,41
19:38:03.533,0,482,41
19:38:03.633,0,482,41
19:38:03.734,0,482,41
19:38:03.834,0,483,41
19:38:03.935,0,485,41
19:38:04.036,2,484,41
19:38:04.136,1,484,41
19:38:04.237,1,484,41
19:38:04.337,0,489,41
19:38:04.437,0,496,41
19:38:04.538,10,498,41
19:38:04.638,35,498,42
19:38:04.738,35,498,41
19:38:04.839,27,498,41
19:38:04.939,27,498,42
19:38:05.039,64,498,41
19:38:05.140,47,498,42
19:38:05.240,47,498,42
19:38:05.341,58,498,43
19:38:05.441,58,499,43
19:38:05.541,66,499,43
19:38:05.642,60,499,43
19:38:05.742,60,499,43
19:38:05.842,62,499,43
19:38:05.943,62,499,43
19:38:06.043,63,499,43
19:38:06.143,60,499,43
19:38:06.244,60,499,43
19:38:06.344,67,499,43
19:38:06.445,67,499,43
19:38:06.545,82,499,43
19:38:06.645,65,499,43
19:38:06.746,65,499,43
19:38:06.846,68,499,43
19:38:06.946,68,499,43
19:38:07.047,70,499,44
19:38:07.147,80,499,44
19:38:07.248,80,499,44
19:38:07.348,100,499,44
19:38:07.449,100,499,44
19:38:07.549,100,499,44
19:38:07.649,100,499,44
19:38:07.750,100,499,44
19:38:07.850,100,499,44
19:38:07.951,100,499,45
19:38:08.051,100,499,44
19:38:08.152,77,503,43
19:38:08.252,77,505,43
19:38:08.353,30,505,44
19:38:08.453,30,505,43
19:38:08.553,19,505,43
19:38:08.654,57,505,43
19:38:08.754,57,505,44
19:38:08.855,43,505,43
19:38:08.955,43,505,43
19:38:09.055,59,505,43
19:38:09.156,57,505,44
19:38:09.256,57,505,43
19:38:09.357,67,505,43
19:38:09.457,67,505,44
19:38:09.557,61,505,44
19:38:09.658,63,505,43
19:38:09.758,63,505,44
19:38:09.858,79,505,44
19:38:09.959,79,505,45
19:38:10.059,100,505,45
19:38:10.160,100,505,45
19:38:10.260,100,505,45
19:38:10.360,100,505,45
19:38:10.461,100,505,45
19:38:10.561,100,505,45
19:38:10.661,100,505,45
19:38:10.762,100,505,44
19:38:10.862,100,505,45
19:38:10.963,100,505,44
19:38:11.063,100,505,45
19:38:11.164,100,505,45
19:38:11.264,100,509,44
19:38:11.364,40,509,44
19:38:11.465,40,509,44
19:38:11.565,26,509,44
19:38:11.666,51,509,44
19:38:11.766,51,509,44
19:38:11.866,40,509,44
19:38:11.967,59,509,44
19:38:12.068,59,509,44
19:38:12.168,49,509,44
19:38:12.272,49,509,44
19:38:12.373,69,509,45
19:38:12.473,100,509,45
19:38:12.573,100,509,45
19:38:12.674,100,509,45
19:38:12.774,100,509,45
19:38:12.875,100,509,45
19:38:12.975,98,509,45
19:38:13.075,98,509,45
19:38:13.176,100,509,45
19:38:13.276,100,509,45
19:38:13.376,100,509,45
19:38:13.477,100,509,45
19:38:13.577,100,509,45
19:38:13.677,100,509,45
19:38:13.778,100,509,45
19:38:13.878,100,509,45
19:38:13.978,92,511,45
19:38:14.079,92,513,44
19:38:14.179,33,513,44
19:38:14.280,33,513,44
19:38:14.380,18,513,44
19:38:14.481,52,513,44
19:38:14.582,52,513,44
19:38:14.682,46,513,44
19:38:14.783,46,513,44
19:38:14.883,54,513,44
19:38:14.983,63,513,44
19:38:15.084,63,513,45
19:38:15.184,99,513,45
19:38:15.285,99,513,45
19:38:15.385,100,513,46
19:38:15.485,100,513,46
19:38:15.586,100,513,45
19:38:15.686,100,513,45
19:38:15.787,100,513,45
19:38:15.887,100,513,45
19:38:15.988,100,513,46
19:38:16.088,100,513,46
19:38:16.188,100,513,46
19:38:16.289,100,513,45
19:38:16.389,100,513,45
19:38:16.490,100,513,45
19:38:16.590,100,513,45
19:38:16.691,100,513,45
19:38:16.791,100,513,45
19:38:16.891,38,509,45
19:38:16.992,44,509,44
19:38:17.092,44,509,44
19:38:17.192,25,509,44
19:38:17.293,25,509,44
19:38:17.393,41,509,44
19:38:17.493,55,509,44
19:38:17.594,55,509,44
19:38:17.694,64,509,45
19:38:17.795,64,509,46
19:38:17.895,100,509,46
19:38:17.995,100,509,46
19:38:18.096,100,509,46
19:38:18.196,100,509,46
19:38:18.296,100,509,46
19:38:18.397,100,509,46
19:38:18.497,100,509,46
19:38:18.598,100,509,46
19:38:18.698,100,509,46
19:38:18.798,100,509,46
19:38:18.899,100,509,46
19:38:18.999,100,509,46
19:38:19.099,100,509,46
19:38:19.200,100,509,46
19:38:19.300,100,509,46
19:38:19.401,85,512,45
19:38:19.501,28,512,45
19:38:19.601,28,512,44
19:38:19.702,23,512,45
19:38:19.802,23,512,45
19:38:19.903,55,512,44
19:38:20.003,37,512,45
19:38:20.104,37,512,45
19:38:20.211,61,512,45
19:38:20.311,61,512,45
19:38:20.411,72,512,46
19:38:20.512,100,512,46
19:38:20.612,100,512,46
19:38:20.713,100,512,46
19:38:20.813,100,512,46
19:38:20.913,100,512,46
19:38:21.014,100,512,46
19:38:21.114,100,512,46
19:38:21.215,100,512,46
19:38:21.316,100,512,46
19:38:21.416,100,512,46
19:38:21.516,100,512,46
19:38:21.617,100,512,46
19:38:21.717,100,512,46
19:38:21.817,100,512,46
19:38:21.918,100,512,46
19:38:22.018,100,512,46
19:38:22.120,100,516,45
19:38:22.220,48,516,46
19:38:22.321,48,516,45
19:38:22.421,42,516,45
19:38:22.521,25,516,45
19:38:22.622,25,516,45
19:38:22.722,44,516,45
19:38:22.822,44,516,45
19:38:22.923,55,516,45
19:38:23.023,80,516,46
19:38:23.124,80,516,46
19:38:23.224,100,516,46
19:38:23.324,100,516,47
19:38:23.425,100,516,46
19:38:23.525,100,516,46
19:38:23.625,100,516,46
19:38:23.726,100,516,47
19:38:23.826,100,516,46
19:38:23.927,100,516,46
19:38:24.027,100,516,46
19:38:24.128,100,516,46
19:38:24.228,100,516,46
19:38:24.328,100,516,46
19:38:24.429,100,516,46
19:38:24.529,100,516,46
19:38:24.630,100,516,46
19:38:24.730,100,516,46
19:38:24.831,41,520,46
19:38:24.931,41,520,45
19:38:25.031,32,520,45
19:38:25.132,32,520,46
19:38:25.232,36,520,45
19:38:25.333,35,520,45
19:38:25.433,35,520,45
19:38:25.533,55,520,45
19:38:25.634,55,520,46
19:38:25.734,81,520,46
19:38:25.835,100,520,46
19:38:25.935,100,520,46
19:38:26.035,100,520,47
19:38:26.136,100,520,47
19:38:26.236,100,520,47
19:38:26.336,100,520,47
19:38:26.437,100,520,46
19:38:26.537,100,520,47
19:38:26.637,100,520,47
19:38:26.738,100,520,46
19:38:26.838,100,520,46
19:38:26.938,100,520,47
19:38:27.039,100,520,47
19:38:27.139,100,520,47
19:38:27.239,100,520,46
19:38:27.340,76,526,46
19:38:27.440,76,526,46
19:38:27.540,32,526,46
19:38:27.641,32,526,45
19:38:27.741,23,526,45
19:38:27.841,56,526,46
19:38:27.942,56,526,46
19:38:28.042,44,526,46
19:38:28.143,44,526,46
19:38:28.243,52,526,46
19:38:28.343,94,526,46
19:38:28.444,94,526,46
19:38:28.544,100,526,47
19:38:28.644,100,526,47
19:38:28.745,100,526,47
19:38:28.845,100,526,47
19:38:28.945,100,526,47
19:38:29.046,100,526,47
19:38:29.146,100,526,47
19:38:29.246,100,526,47
19:38:29.347,100,526,46
19:38:29.447,100,526,47
19:38:29.548,100,526,46
19:38:29.648,100,526,46
19:38:29.748,100,526,46
19:38:29.849,100,526,47
19:38:29.949,100,526,46
19:38:30.049,87,530,46
19:38:30.150,87,530,46
19:38:30.250,35,530,46
19:38:30.350,18,530,46
19:38:30.451,18,530,46
19:38:30.551,54,530,46
19:38:30.652,54,529,46
19:38:30.752,43,529,46
19:38:30.852,69,529,46
19:38:30.953,69,529,47
19:38:31.053,100,529,47
19:38:31.153,100,529,47
19:38:31.254,100,529,47
19:38:31.354,100,529,47
19:38:31.454,100,529,47
19:38:31.554,100,529,47
19:38:31.655,100,529,47
19:38:31.755,100,529,47
19:38:31.855,100,529,47
19:38:31.955,100,529,47
19:38:32.056,100,529,47
19:38:32.156,100,529,47
19:38:32.256,100,529,47
19:38:32.357,100,529,47
19:38:32.457,100,529,47
19:38:32.557,100,529,47
19:38:32.658,100,523,46
19:38:32.758,47,523,46
19:38:32.858,0,523,46
19:38:32.959,0,523,46
19:38:33.059,0,523,45
19:38:33.160,0,523,45
19:38:33.260,0,523,45
19:38:33.361,0,522,45
19:38:33.461,0,522,45
19:38:33.562,0,522,45
19:38:33.662,0,522,45
19:38:33.763,0,522,45
19:38:33.863,0,522,45
19:38:33.963,0,522,45
19:38:34.064,0,522,45
19:38:34.164,0,522,45
19:38:34.265,0,522,45
19:38:34.365,0,522,45
19:38:34.466,0,522,45
19:38:34.566,0,522,45
19:38:34.667,0,521,45
19:38:34.767,0,521,45
19:38:34.867,0,521,45
19:38:34.968,0,521,45
19:38:35.068,0,521,45
19:38:35.169,0,521,45
19:38:35.269,0,521,45
19:38:35.369,0,521,45
19:38:35.470,0,521,45
19:38:35.570,0,521,44
19:38:35.670,0,521,44
19:38:35.771,0,521,44
19:38:35.871,0,521,44
19:38:35.972,0,521,44
19:38:36.072,0,521,44
19:38:36.173,0,521,44
19:38:36.273,0,521,44
19:38:36.374,0,521,44
19:38:36.474,0,521,44
19:38:36.574,0,521,44
19:38:36.675,0,521,44
19:38:36.775,0,521,44
19:38:36.876,0,521,44
19:38:36.976,0,521,44
19:38:37.076,0,521,44
19:38:37.177,0,521,44
19:38:37.277,0,521,44
19:38:37.378,0,521,44
19:38:37.478,0,521,44
19:38:37.579,0,521,44
19:38:37.679,0,520,44
19:38:37.780,0,520,44
19:38:37.880,0,520,44
19:38:37.980,0,520,44
19:38:38.081,0,520,44
19:38:38.182,0,520,44
19:38:38.282,0,520,44
19:38:38.383,0,520,43
19:38:38.483,0,520,43
19:38:38.584,0,520,43
19:38:38.685,0,520,43
19:38:38.785,0,520,43
19:38:38.885,0,520,43
19:38:38.986,0,520,43
19:38:39.087,0,520,43
19:38:39.187,0,520,43
19:38:39.288,0,520,43
19:38:39.389,0,520,43
19:38:39.489,0,520,43
19:38:39.590,0,520,43
19:38:39.690,0,520,43
19:38:39.791,0,520,43
19:38:39.892,0,520,43
19:38:39.992,0,520,43
19:38:40.093,0,520,43
19:38:40.193,0,520,43
19:38:40.294,0,520,43
19:38:40.395,0,520,43
19:38:40.495,0,520,43
19:38:40.596,0,520,43
19:38:40.696,0,520,43
19:38:40.797,0,520,43
19:38:40.898,0,520,43
19:38:40.998,0,520,43
19:38:41.099,0,520,43
19:38:41.199,0,520,43
19:38:41.300,0,520,43
19:38:41.401,0,520,43
19:38:41.501,0,520,43
19:38:41.602,0,520,43
19:38:41.702,0,520,43
19:38:41.803,0,520,43
19:38:41.903,0,520,42
19:38:42.004,0,520,42
19:38:42.104,0,520,42
19:38:42.205,0,520,42
19:38:42.306,0,520,42
19:38:42.406,0,520,42
19:38:42.507,0,520,42
19:38:42.607,0,520,42
19:38:42.708,0,520,43
19:38:42.809,0,520,42
19:38:42.909,0,520,42
19:38:43.010,0,520,42
19:38:43.110,0,520,42
19:38:43.211,0,520,42
19:38:43.312,0,520,42
19:38:43.412,0,520,42
19:38:43.513,0,520,42
19:38:43.613,0,520,42
19:38:43.714,0,520,42
