Time,GPU Util (%),Memory Used (MB),Temp (C)
19:44:13.750,100,821,43
19:44:13.851,82,821,43
19:44:13.951,100,821,43
19:44:14.052,100,821,43
19:44:14.155,100,821,43
19:44:14.255,81,821,43
19:44:14.356,81,821,43
19:44:14.457,100,821,43
19:44:14.558,100,821,43
19:44:14.660,100,821,43
19:44:14.761,100,821,43
19:44:14.861,100,821,43
19:44:14.962,100,821,43
19:44:15.062,100,821,43
19:44:15.166,100,821,44
19:44:15.266,100,821,44
19:44:15.367,100,821,44
19:44:15.468,100,821,44
19:44:15.569,100,821,44
19:44:15.672,100,821,43
19:44:15.772,89,821,43
19:44:15.873,89,821,43
19:44:15.973,80,821,43
19:44:16.074,80,821,43
19:44:16.176,100,821,43
19:44:16.277,53,821,43
19:44:16.377,53,821,43
19:44:16.479,100,821,43
19:44:16.579,100,821,43
19:44:16.682,100,821,44
19:44:16.782,100,821,44
19:44:16.883,100,821,44
19:44:16.983,100,821,44
19:44:17.084,100,821,44
19:44:17.187,89,821,44
19:44:17.287,100,821,44
19:44:17.388,100,821,44
19:44:17.488,100,821,44
19:44:17.589,100,821,44
19:44:17.691,100,821,44
19:44:17.792,100,821,44
19:44:17.892,100,821,44
19:44:17.993,100,821,44
19:44:18.093,100,821,44
19:44:18.196,100,821,44
19:44:18.296,100,821,44
19:44:18.397,100,821,44
19:44:18.497,100,821,44
19:44:18.598,100,821,44
19:44:18.701,100,821,43
19:44:18.801,100,821,43
19:44:18.902,100,821,43
19:44:19.003,100,821,43
19:44:19.103,83,821,43
19:44:19.207,83,821,43
19:44:19.307,100,821,43
19:44:19.408,100,821,43
19:44:19.508,48,821,43
19:44:19.609,98,821,43
19:44:19.712,98,821,44
19:44:19.812,100,821,44
19:44:19.913,100,821,44
19:44:20.014,99,821,44
19:44:20.114,100,821,44
19:44:20.217,100,821,44
19:44:20.318,100,821,44
19:44:20.418,100,821,44
19:44:20.519,100,821,44
19:44:20.619,100,821,44
19:44:20.722,100,821,44
19:44:20.823,100,821,44
19:44:20.924,100,821,44
19:44:21.025,100,821,44
19:44:21.125,100,821,44
19:44:21.228,100,821,44
19:44:21.328,100,821,44
19:44:21.429,100,821,44
19:44:21.529,100,821,44
19:44:21.630,100,821,44
19:44:21.733,100,821,44
19:44:21.833,100,821,44
19:44:21.934,100,821,44
19:44:22.034,100,821,44
19:44:22.134,100,821,44
19:44:22.238,100,821,45
19:44:22.338,100,821,45
19:44:22.439,100,821,45
19:44:22.539,100,821,45
19:44:22.639,100,821,45
19:44:22.742,100,821,44
19:44:22.843,100,821,44
19:44:22.943,100,821,44
19:44:23.044,100,821,44
19:44:23.144,100,821,44
19:44:23.247,100,821,44
19:44:23.347,100,821,44
19:44:23.448,100,821,44
19:44:23.548,100,821,44
19:44:23.650,100,821,44
19:44:23.753,100,821,44
19:44:23.853,100,821,44
19:44:23.954,100,821,44
19:44:24.054,100,821,44
19:44:24.155,100,821,44
19:44:24.260,100,821,44
19:44:24.360,100,821,44
19:44:24.461,100,821,44
19:44:24.561,100,821,44
19:44:24.662,100,821,44
19:44:24.765,100,821,44
19:44:24.865,100,821,44
19:44:24.966,100,821,44
19:44:25.066,100,821,44
19:44:25.166,100,821,44
19:44:25.269,100,821,45
19:44:25.370,100,821,45
19:44:25.470,100,821,45
19:44:25.572,100,821,45
19:44:25.672,100,821,45
19:44:25.775,100,821,45
19:44:25.875,100,821,45
19:44:25.976,100,821,45
19:44:26.076,100,821,45
19:44:26.177,100,821,45
19:44:26.279,100,821,45
19:44:26.380,100,821,45
19:44:26.481,72,821,45
19:44:26.582,72,821,45
19:44:26.682,100,821,45
19:44:26.785,100,821,45
19:44:26.886,100,821,45
19:44:26.986,100,821,45
19:44:27.087,100,821,45
19:44:27.187,100,821,45
19:44:27.290,100,821,44
19:44:27.391,100,821,44
19:44:27.491,100,821,44
19:44:27.591,100,821,44
19:44:27.692,100,821,44
19:44:27.795,100,821,44
19:44:27.895,100,821,44
19:44:27.996,100,821,44
19:44:28.096,100,821,44
19:44:28.197,100,821,44
19:44:28.299,100,821,45
19:44:28.400,100,821,45
19:44:28.501,100,821,45
19:44:28.601,100,821,45
19:44:28.702,100,821,45
19:44:28.806,100,821,45
19:44:28.906,100,821,45
19:44:29.007,100,821,45
19:44:29.107,100,821,45
19:44:29.207,100,821,45
19:44:29.310,100,821,45
19:44:29.411,100,821,45
19:44:29.512,100,821,45
19:44:29.613,100,821,45
19:44:29.714,100,821,45
19:44:29.816,100,821,45
19:44:29.917,100,821,45
19:44:30.017,100,821,45
19:44:30.119,100,821,45
19:44:30.220,100,821,45
19:44:30.322,100,821,45
19:44:30.423,100,821,45
19:44:30.523,100,821,45
19:44:30.624,100,821,45
19:44:30.724,100,821,45
19:44:30.827,100,821,45
19:44:30.927,100,817,45
19:44:31.028,100,817,45
19:44:31.129,100,817,45
19:44:31.229,100,817,45
19:44:31.332,100,817,45
19:44:31.432,100,817,45
19:44:31.533,100,817,45
19:44:31.633,100,817,45
19:44:31.734,100,817,45
19:44:31.837,100,817,46
19:44:31.937,100,817,46
19:44:32.038,100,817,46
19:44:32.139,100,817,46
19:44:32.239,100,817,46
19:44:32.342,100,817,46
19:44:32.442,100,817,46
19:44:32.543,100,817,46
19:44:32.643,100,817,46
19:44:32.744,100,817,46
19:44:32.847,100,817,45
19:44:32.947,100,817,45
19:44:33.047,77,817,45
19:44:33.148,100,817,45
19:44:33.248,100,817,45
19:44:33.351,41,817,45
19:44:33.452,41,817,45
19:44:33.552,100,817,45
19:44:33.653,95,817,45
19:44:33.753,95,817,45
19:44:33.856,69,817,45
19:44:33.956,69,817,45
19:44:34.057,100,817,45
19:44:34.157,100,817,45
19:44:34.258,100,817,45
19:44:34.361,100,817,45
19:44:34.462,100,817,45
19:44:34.562,100,817,45
19:44:34.663,100,817,45
19:44:34.763,100,817,45
19:44:34.866,100,817,46
19:44:34.966,100,817,46
19:44:35.067,100,817,46
19:44:35.169,100,817,46
19:44:35.269,100,817,46
19:44:35.372,100,817,46
19:44:35.472,100,817,46
19:44:35.574,100,817,46
19:44:35.674,100,817,46
19:44:35.775,100,817,46
19:44:35.877,100,817,45
19:44:35.978,100,817,45
19:44:36.078,100,817,45
19:44:36.179,100,817,45
19:44:36.279,100,817,45
19:44:36.382,100,817,46
19:44:36.482,100,817,46
19:44:36.584,100,817,46
19:44:36.685,100,817,46
19:44:36.785,100,817,46
19:44:36.888,100,817,46
19:44:36.989,100,817,46
19:44:37.090,100,817,46
19:44:37.190,100,817,46
19:44:37.290,100,817,46
19:44:37.394,100,817,46
19:44:37.494,100,817,46
19:44:37.595,100,817,46
19:44:37.697,100,817,46
19:44:37.797,100,817,46
19:44:37.900,100,817,46
19:44:38.000,100,817,46
19:44:38.101,100,817,46
19:44:38.202,100,817,46
19:44:38.302,100,817,46
19:44:38.405,100,817,46
19:44:38.506,100,817,46
19:44:38.607,100,817,46
19:44:38.707,100,817,46
19:44:38.808,100,817,46
19:44:38.910,100,817,45
19:44:39.011,100,817,45
19:44:39.111,100,817,45
19:44:39.212,100,817,45
19:44:39.312,100,817,45
19:44:39.415,77,817,45
19:44:39.516,30,817,45
19:44:39.617,30,817,45
19:44:39.717,100,817,45
19:44:39.818,100,817,45
19:44:39.921,57,817,46
19:44:40.022,83,817,46
19:44:40.124,83,817,46
19:44:40.224,99,817,46
19:44:40.324,99,817,46
19:44:40.427,43,817,45
19:44:40.528,100,817,45
19:44:40.628,100,817,45
19:44:40.729,100,817,45
19:44:40.829,100,817,45
19:44:40.932,100,817,46
19:44:41.032,100,817,46
19:44:41.133,100,817,46
19:44:41.233,100,817,46
19:44:41.334,100,817,46
19:44:41.436,100,817,46
19:44:41.537,100,817,46
19:44:41.638,100,817,46
19:44:41.739,100,817,46
19:44:41.840,100,817,46
19:44:41.942,100,817,46
19:44:42.044,100,817,46
19:44:42.144,100,817,46
19:44:42.244,100,817,46
19:44:42.345,100,817,46
19:44:42.448,100,817,46
19:44:42.548,100,817,46
19:44:42.649,100,817,46
19:44:42.749,100,817,46
19:44:42.850,100,817,46
19:44:42.953,100,817,46
19:44:43.053,100,817,46
19:44:43.154,100,817,46
19:44:43.254,100,817,46
19:44:43.355,100,817,46
19:44:43.458,100,817,46
19:44:43.559,100,817,46
19:44:43.659,100,817,46
19:44:43.760,100,817,46
19:44:43.860,100,817,46
19:44:43.964,100,817,46
19:44:44.064,100,817,46
19:44:44.165,100,817,46
19:44:44.265,100,817,46
19:44:44.366,100,817,46
19:44:44.469,100,817,46
19:44:44.569,100,817,46
19:44:44.670,100,817,46
19:44:44.770,100,817,46
19:44:44.871,100,817,46
19:44:44.974,100,817,46
19:44:45.074,100,817,46
19:44:45.175,100,817,46
19:44:45.275,31,817,46
