Time,GPU Util (%),Memory Used (MB),Temp (C)
19:35:04.531,100,858,54
19:35:08.252,100,813,54
19:35:11.975,72,813,54
19:35:15.695,75,813,54
19:35:19.417,100,813,54
19:35:23.140,88,803,54
19:35:26.862,100,803,54
19:35:30.583,100,803,54
19:35:34.306,100,803,54
19:35:38.029,100,803,54
19:35:41.749,100,803,54
19:35:45.472,100,803,54
19:35:49.195,100,803,54
19:35:52.916,100,803,54
19:35:56.639,100,803,54
19:36:00.362,100,803,54
19:36:04.083,33,803,54
19:36:07.805,42,803,54
19:36:11.528,50,803,54
19:36:15.249,33,803,54
19:36:18.970,100,803,54
19:36:22.693,100,803,55
19:36:26.416,100,803,54
19:36:30.136,100,803,53
19:36:33.860,67,803,53
19:36:37.583,41,803,54
19:36:41.304,9,803,53
19:36:45.027,86,803,54
19:36:48.750,100,861,55
19:36:52.470,93,861,54
19:36:56.193,74,861,54
19:36:59.916,92,861,54
19:37:03.637,100,861,54
19:37:07.360,98,861,54
19:37:11.082,100,861,54
19:37:14.803,100,861,54
19:37:18.524,100,861,54
19:37:22.246,100,861,54
19:37:25.969,100,861,54
19:37:29.690,100,861,54
19:37:33.413,100,861,54
19:37:37.136,100,861,55
19:37:40.856,77,861,54
19:37:44.577,92,861,54
19:37:48.300,67,861,54
19:37:52.020,77,861,54
19:37:55.741,100,861,54
19:37:59.464,100,861,54
19:38:03.187,100,861,54
19:38:06.908,44,861,54
19:38:10.631,70,861,53
19:38:14.354,53,861,54
19:38:18.074,61,861,53
19:38:21.797,90,861,54
19:38:25.520,72,861,54
19:38:29.240,74,861,53
19:38:32.961,0,861,53
