Time,GPU Util (%),Memory Used (MB),Temp (C)
17:30:21.380,2,876,39
17:30:22.385,19,867,39
17:30:23.389,2,868,39
17:30:24.390,67,909,42
17:30:25.391,96,911,43
17:30:26.392,90,911,43
17:30:27.394,91,911,44
17:30:28.395,98,903,44
17:30:29.396,96,903,44
17:30:30.397,96,903,44
17:30:31.399,97,903,44
17:30:32.400,96,903,44
17:30:33.402,97,903,44
17:30:34.403,97,895,44
17:30:35.404,94,895,44
17:30:36.405,98,895,45
17:30:37.407,96,895,45
17:30:38.408,96,895,44
17:30:39.409,97,895,45
17:30:40.410,98,887,45
17:30:41.412,98,887,45
17:30:42.414,98,887,45
17:30:43.416,98,887,45
17:30:44.417,97,887,45
17:30:45.418,96,887,45
17:30:46.419,96,887,46
17:30:47.420,97,879,45
17:30:48.421,99,879,45
17:30:49.423,98,879,45
17:30:50.424,99,879,46
17:30:51.425,96,879,46
17:30:52.426,95,879,45
17:30:53.428,96,879,46
17:30:54.429,98,871,46
17:30:55.430,99,871,46
17:30:56.432,95,871,46
17:30:57.433,94,871,46
17:30:58.434,97,871,46
17:30:59.436,97,871,46
17:31:00.437,98,871,46
17:31:01.439,98,863,46
17:31:02.440,95,863,46
17:31:03.441,97,863,46
17:31:04.443,98,863,46
17:31:05.444,100,863,46
17:31:06.445,100,863,46
17:31:07.447,100,863,47
17:31:08.448,100,863,46
17:31:09.449,99,863,46
17:31:10.450,97,863,47
17:31:11.452,95,855,47
17:31:12.453,96,855,47
17:31:13.455,95,855,47
17:31:14.456,99,855,47
17:31:15.457,100,855,47
17:31:16.458,100,855,47
17:31:17.460,99,854,47
17:31:18.461,100,854,47
17:31:19.462,100,854,47
17:31:20.464,100,854,47
17:31:21.465,97,854,47
17:31:22.467,97,854,47
17:31:23.468,99,854,47
17:31:24.469,98,854,47
17:31:25.471,99,854,47
17:31:26.472,96,854,47
17:31:27.473,97,853,47
17:31:28.474,64,901,47
17:31:29.476,83,901,47
17:31:30.477,95,901,47
17:31:31.478,87,901,47
17:31:32.480,97,901,48
17:31:33.481,96,900,48
17:31:34.483,97,892,47
17:31:35.484,96,892,48
17:31:36.485,97,892,48
17:31:37.487,98,892,48
17:31:38.488,96,892,48
17:31:39.489,96,887,47
17:31:40.490,96,887,48
17:31:41.492,95,887,48
17:31:42.493,98,887,48
17:31:43.495,95,887,47
17:31:44.496,97,887,47
17:31:45.497,96,883,48
17:31:46.498,97,883,48
17:31:47.500,98,883,48
17:31:48.501,96,883,48
17:31:49.502,99,883,48
17:31:50.504,97,883,48
17:31:51.505,98,883,48
17:31:52.506,98,866,48
17:31:53.508,97,866,48
17:31:54.509,98,866,48
17:31:55.510,97,866,48
17:31:56.511,94,866,48
17:31:57.513,97,866,48
17:31:58.514,98,866,48
17:31:59.515,98,866,48
17:32:00.517,95,858,48
17:32:01.518,96,858,48
17:32:02.519,96,858,48
17:32:03.521,98,858,48
17:32:04.522,97,858,48
17:32:05.523,96,858,48
17:32:06.525,97,850,48
17:32:07.526,96,850,48
17:32:08.527,95,850,48
17:32:09.529,97,842,48
17:32:10.530,96,842,48
17:32:11.532,97,842,48
17:32:12.533,96,842,48
17:32:13.534,96,842,48
17:32:14.536,99,842,48
17:32:15.537,100,842,48
17:32:16.538,100,842,48
17:32:17.540,100,842,48
17:32:18.541,100,842,48
17:32:19.542,95,842,48
17:32:20.543,95,842,48
17:32:21.544,96,842,48
17:32:22.546,95,842,48
17:32:23.547,95,842,48
17:32:24.548,100,842,48
17:32:25.549,100,842,48
17:32:26.551,100,842,48
17:32:27.552,99,842,48
17:32:28.553,92,842,48
17:32:29.554,94,842,48
17:32:30.556,94,842,48
17:32:31.557,100,842,48
17:32:32.559,96,842,48
17:32:33.560,99,889,48
17:32:34.561,93,889,48
17:32:35.563,96,889,49
17:32:36.564,95,889,48
17:32:37.565,96,888,48
17:32:38.567,96,888,48
17:32:39.568,95,888,48
17:32:40.569,94,888,48
17:32:41.571,96,888,49
17:32:42.572,96,888,49
17:32:43.573,97,888,49
17:32:44.575,98,888,49
17:32:45.576,97,888,48
17:32:46.577,96,888,48
17:32:47.579,96,888,48
17:32:48.580,95,888,49
17:32:49.581,99,888,48
17:32:50.583,97,888,49
17:32:51.584,98,888,49
17:32:52.585,97,888,48
17:32:53.587,96,888,49
17:32:54.588,98,888,49
17:32:55.589,97,888,48
17:32:56.590,96,888,49
17:32:57.592,97,888,49
17:32:58.593,96,888,49
17:32:59.594,96,888,49
17:33:00.596,98,888,49
17:33:01.597,97,888,49
17:33:02.598,96,888,49
17:33:03.600,98,888,49
17:33:04.601,98,888,48
17:33:05.602,96,888,49
17:33:06.604,97,888,49
17:33:07.605,98,888,49
17:33:08.606,100,888,48
17:33:09.607,100,888,49
17:33:10.609,100,888,49
17:33:11.610,100,888,49
17:33:12.612,99,888,49
17:33:13.613,94,888,49
17:33:14.614,96,888,49
17:33:15.616,96,888,49
17:33:16.617,100,888,49
17:33:17.618,100,888,49
17:33:18.620,100,888,49
17:33:19.621,100,888,49
17:33:20.622,98,888,49
17:33:21.623,95,888,49
17:33:22.624,96,888,49
17:33:23.626,94,888,49
17:33:24.627,95,888,49
17:33:25.629,95,888,49
